NO (cm-1),Toluene,Toluene,T1,T2,T3 MPU,T3 PU,T4 -CSF,T4 -CCF,T4 -F,T5,T7,T9,T10-S,T10-R
1358.57558,86.06719,86.06719,71.9791896199655,20.6836696202476,75.4997735567292,81.7075844223711,69.1032789140642,68.7557855173884,63.7192851371895,18.4141074227008,73.9620379399081,93.7128818273773,56.2326225259189,36.8320632739025
1361.91291,83.50743,83.50743,71.7925457078506,21.6950522416455,74.4426948344888,80.5112615839757,68.7727697982798,68.0388792267875,63.4339521390349,19.548846976644,73.4216126942766,90.6600366406685,57.99705466541,35.4598703381922
1365.25025,80.94768,80.94768,71.4016345612589,22.5688019628339,73.3596671213522,79.3149387455803,68.4422488490147,67.2626972042538,63.1666040530592,20.5779881074573,72.8812280607475,90.7858968804077,60.311616399623,36.7989875373654
1368.58759,78.38792,78.38792,70.7024173389134,23.4426058062795,72.2691590366235,78.1185811394544,66.9134459777103,66.4258953674616,62.8992559670834,21.5915524593797,72.3408028151161,86.753962970557,62.324870405278,37.6767988709681
1371.92492,75.30144,75.30144,70.0031320728521,24.2141185835057,71.1455119765025,76.922258301059,65.122105503728,65.5890935306694,62.7439783371526,22.465392637815,71.800418181587,82.7220290607063,62.1194627709708,38.204603554467
1375.26226,72.01376,72.01376,68.3398034430121,24.8484855608377,69.9727662661945,75.7259354626637,63.3853410427065,65.2507590860034,62.6023471537434,23.3096198190183,50.0482106676917,78.4104496660609,59.0143732327992,38.6660370161065
1378.5996,68.38274,68.38274,65.0504341395254,25.4827984159126,68.7950607442874,74.5296126242683,63.8078081369643,65.1272055942422,62.4846958532396,24.0012225772834,10.1229402177547,77.4461237238818,57.0957233741753,39.1317910224136
1381.93694,63.24573,63.24573,61.7610648360387,26.0306780261449,67.4710814343973,71.2014716232105,64.230275231222,65.0036691161812,62.6016766635964,24.6244493450928,5.24867569677446,77.6130711932906,57.0957233741753,39.6683573026463
1385.27427,66.65874,66.65874,60.3015951783811,26.3726224475068,66.147113739991,65.1218819667157,64.9160136039607,65.846987200198,62.7186377536548,25.0750244028186,2.90373290856084,77.7800374927771,57.7942389255419,40.3174704043532
1388.61161,71.91948,71.91948,62.3028969440124,26.7145127466116,64.681402296299,59.0423270779514,66.4732404958922,66.7939357328952,62.9483595102036,25.3860620216694,1,77.9470037922635,60.4911050895382,41.0941583089869
1391.94895,75.331,75.331,64.3041987096437,26.9763562272304,63.1425713818413,54.9578141001058,68.0304792213044,67.7899177499295,63.4486437613741,25.4920805976765,1.71257994738477,78.1139512616723,64.449575871819,42.1027272585695
1395.28629,78.17056,78.17056,66.1702295684998,26.8225407721005,61.5405986972355,54.6231746941494,69.5847359095817,69.1926973417382,63.9489477328429,25.356184483737,2.61116332341551,78.2809175611588,69.7072337417531,43.1822537998228
1398.62362,79.33643,79.33643,67.7440807122184,26.6686711947133,59.7836870737029,54.2885352881929,71.1351940505562,70.5954599198466,64.5753235722504,25.0025091284618,3.50970608734391,78.4478838606452,75.1210532516494,44.2827131850524
1401.96096,78.71442,78.71442,69.317931855937,26.4908795796176,58.0267638346866,53.9538958822364,72.68564035805,71.887769555444,65.3300982748125,24.3286617195617,4.40828946337465,78.614831330054,79.1585768143261,44.8696409248281
1405.2983,78.09241,78.09241,70.6119191970567,25.5446060337023,56.1220451793044,53.61925647628,73.093362935363,72.9363409201834,66.0848729773747,23.4804975502871,5.30683222730306,78.7817976295405,82.187205466541,44.589050080562
1408.63564,77.4704,77.4704,71.2212506709867,24.5982783655297,54.204363643958,53.284651838054,72.8768339056236,73.9849292986231,66.6206143251435,22.2611205334197,6.2054156033338,79.0096604004986,84.4240103675778,43.1539912705529
1411.97297,76.63219,76.63219,71.8305141012009,23.6520048196143,52.5948176638892,52.9500124320976,72.6603048758841,74.2049844986286,67.062427891434,20.9300762185298,7.10399897936454,87.3520627304069,85.9953463713478,41.1577011513182
1415.31031,75.73404,75.73404,72.1314714556613,22.0419217884181,51.2412304856938,52.6715576786113,71.8308488801164,73.6487385801981,67.5042414577244,19.254771085057,13.1846866119948,87.778545161564,86.9860980207352,40.2704122652616
1418.64765,74.8359,74.8359,71.5716077630319,20.3548769073995,50.4641778478409,52.6715576786113,70.8966665802065,73.092509675468,67.5764571906184,17.5349764302567,28.7358322219701,88.627612197782,87.4979971724788,39.8915618149073
1421.98498,73.93775,73.93775,71.0117440704026,18.6677779041238,52.3847981005985,52.6715576786113,69.9749212685061,71.9428939444975,67.6081674305128,15.6448486868061,44.2869778319455,89.4766980640778,87.6930372290292,40.784861893545
1425.32232,73.03961,73.03961,70.2035888592505,16.9702333051971,54.3054183533562,53.2685543788376,69.2537179541275,70.5632359714307,67.6202165328608,13.7578331868902,58.4986550830559,90.3257839303736,87.6800777568332,42.3850052064137
1428.65966,72.14146,72.14146,68.5975530380144,15.2694413708348,56.0229767176426,54.4817047987897,68.5325264732295,69.1835950120643,67.4602651921992,11.8912340045615,60.1812550944601,91.1748509665916,87.5368755890669,44.51186509186
1431.997,71.24331,71.24331,66.991585260494,13.5685953142152,57.6906930407765,55.6948552187417,68.0470342607953,69.3412950003781,67.3003138515376,10.0381575203907,61.8638551058643,92.0239368328874,87.3256361922715,46.1414795523182
1435.33433,70.34517,70.34517,65.0690100739065,12.1639062493166,59.2323116713555,57.6735910640611,68.2127148239925,69.6236883983749,67.1109398256009,8.22421749866787,63.5464551172685,92.8730038691055,87.1156927426956,47.4014588340676
1438.67167,68.76432,68.76432,61.9415848137424,10.9326790189329,60.6086535823912,69.7900408362798,68.3783953871897,70.0235784108173,66.85416181959,6.43847440336877,65.2290551286727,93.7220897354013,87.0022973609802,47.2575588229871
1442.00901,65.33931,65.33931,58.8140915098626,9.7014517885493,61.9803492998914,71.7328963837346,68.9221911590034,71.2145714609785,66.5974035338775,4.69908817551796,66.9116145279746,94.5711756016971,87.0645028275212,47.0194716470186
1445.34635,61.9143,61.9143,56.4092224665228,8.69786277219666,63.278553851143,73.1690817947735,69.8870458408722,72.4055645111397,66.3200178159949,3.10652203641325,68.5942145393788,95.4202426379151,87.2426955702168,46.6765040467179
1448.68368,53.35728,53.35728,57.2591565191035,7.92521342756802,64.5767584023946,74.6052324380818,70.8518886892603,72.6365765341546,66.0226554357907,1.66118057771414,70.276814550783,96.2693285042109,87.4105207351555,46.3156091987314
1452.02102,47.67299,47.67299,58.1090225279684,7.15261820519665,65.8678658930207,76.0414178491207,69.7795623357283,70.9508080648377,65.7252930555866,1.06957420421662,71.8006212420986,97.1184143705067,87.4727262016965,45.9727869161759
1455.35836,42.52096,42.52096,58.9441910942461,6.52149856330008,67.1557791255911,77.4776032601596,67.750712070736,69.2650395955208,65.4549474842477,1,72.9791032273494,97.8252389993354,87.4020970782281,45.9164603404101
1458.6957,37.36892,37.36892,59.6996804694604,6.13641870290268,68.4558305387731,78.9137539034679,65.721849972263,69.0623213561466,65.1956255597378,1.59954259451082,74.1575446004979,97.942173782217,87.2115928369463,46.6884768111866
1462.03303,35.08372,35.08372,60.4551018009591,5.75133884250537,69.7817612499481,80.3499393145068,64.4326395845707,70.1328063669047,64.9363233555263,2.43195881150021,75.3359859736464,98.0591085650986,86.9316682375118,48.8336963532191
1465.37037,35.38941,35.38941,61.169628859333,5.43954051843654,71.1076919611231,81.7861247255457,63.2368663604385,71.2032913776629,65.1822157567973,3.50672543253112,76.5144273467949,98.1760433479802,86.5850023562677,50.3843430243455
1468.70771,35.6951,35.6951,61.6076262571764,5.37215830814915,72.5464903287604,83.2246048067968,62.3177007475293,73.312071478164,65.4774680650682,4.61992826121469,77.6928687199435,98.2929781308618,86.1852026390198,51.6516945234113
1472.04505,36.32994,36.32994,62.0456236550197,5.30472197560456,73.9917236744445,84.7404083206554,64.1219752159102,75.7810826556496,66.1689603299306,5.93533355234306,78.8713100930919,98.4099129137434,86.1852026390198,52.8604333504762
1475.38238,39.56462,39.56462,62.4180269109459,5.25833920113361,75.5844736648823,85.1273383932673,65.9262496842911,78.2500938331351,69.9902217198969,7.27974495321418,80.0497920783428,98.526847696625,86.1852026390198,54.0935961917371
1478.71972,42.79929,42.79929,62.1977013595685,5.40165493835533,77.2858168137297,85.2438102904054,68.055092861148,79.9556492359302,73.8114831098632,8.84271365630457,81.2282334514913,98.6437824795066,84.7084707822809,55.3941226687269
1482.05706,45.10488,45.10488,61.977375808191,5.54497067557697,79.0059886618798,85.3602821875435,70.9428644888361,81.6182790728049,76.5830132934731,10.4936032392482,82.4066748246398,98.7607172623882,84.1265904806786,56.8570293207819
1485.39439,46.59472,46.59472,61.7154075028163,5.68828641279868,80.8001511420837,85.4767540846816,73.8306361165242,82.9009589540183,77.0584499686069,12.4442018745766,83.5851161977883,98.8776520452698,83.4961121583412,58.4387704450414
1488.73173,48.08456,48.08456,60.9262364883394,5.91662821617411,82.5943136222875,85.5446554623265,76.6129359307863,82.0495593623471,77.5338866437407,14.511960917766,84.8105051612239,98.9945868281514,82.8105560791706,60.7958987028986
1492.06907,38.07214,38.07214,60.1370654738626,6.14805498821336,83.4324404741652,85.1240006911404,79.2926513009119,81.1981427569756,76.6995405369658,16.7991798137998,86.2186079730171,99.111521611033,82.0589066918002,62.9591482783391
1495.40641,29.21256,29.21256,59.3585773227479,6.37942763799533,84.078516916251,84.7033459199542,81.9723666710375,79.6719627967086,74.6469335533508,19.0087637948623,87.6267513969128,99.2284563939146,81.2398680490104,63.7458453857141
1498.74374,24.05136,24.05136,58.7987816738342,6.62108351665653,83.9139487412218,84.2827259164985,81.696895073961,76.9223957008613,72.5943068494373,21.13164067105,89.034854208706,99.3453911767962,80.3612158341188,63.4175548776766
1502.08108,21.37309,21.37309,58.2389179812048,6.86479604109353,82.7960861920525,83.8620711453123,80.2392469220698,74.1728456187144,70.8762941694846,22.9172281541724,90.4429976326016,99.4623259596778,79.4346135721018,61.8839954467823
1505.41842,30.65813,30.65813,57.6908938951041,7.10850856553061,81.6016311424497,83.4414163741261,78.7815869366979,72.5633155405545,69.288750984023,24.471902728243,91.8511004443949,99.5792607425594,78.4820923656928,60.2573724052736
1508.75576,40.59611,40.59611,57.7088574360441,7.31698750049201,79.6271731220989,83.0207616029399,76.805360160352,71.8500501818232,67.7011880782629,25.6257203350534,92.7593901128811,99.696195525441,77.5496583411876,59.0535991918916
1512.09309,50.56512,50.56512,57.7268890206997,7.51036632567822,77.6527151017481,78.8910853431891,74.7850300014595,71.1368018367922,67.7046194101918,26.6196619914901,93.1837459700693,99.9737320415266,76.7701460885957,63.0430037059784
1515.43043,60.52503,60.52503,57.7448525616397,7.7037992731217,75.3630012345265,73.1190510305998,72.9876071184004,71.9262205181789,67.8448307321131,27.0595620538921,93.6081018272574,99.8851930159051,76.7869934024505,65.9959595294197
1518.76777,69.88122,69.88122,58.0971148777241,7.84451714199493,72.9484093005531,68.1266483064955,72.7367609946483,73.1792965608266,68.182619724123,27.390875939371,94.0324982965479,99.5492267685342,77.577521206409,67.2626907698171
1522.10511,74.60751,74.60751,58.4523030735828,7.94475156243847,70.4530781384157,65.8814525747085,72.4859030374154,74.4323555897739,69.9397574761843,26.6120058723949,94.4568541537361,99.3438094502644,77.7505301602262,68.2766967296705
1525.44244,74.07402,74.07402,58.8075593131572,8.04498598288208,67.8052124425063,63.636222075191,73.2616231973515,76.3621175354538,71.6968952282456,25.7116960626975,94.8812506230265,99.2212256440552,77.5781691800188,69.1727117691084
1528.77978,73.54053,73.54053,59.2561034869312,8.08519882002548,65.1573583620807,61.391026343404,76.0904995916254,78.3138271545531,73.5344129167556,23.967345806409,94.9686072551265,99.098641837846,77.2528864278982,69.9516609596306
1532.11712,72.55164,72.55164,59.7079818027736,8.04720499542971,62.3933262122987,59.1457958438866,78.9193641524186,80.2899514336191,75.5376994339677,22.4152077108191,94.4321619955228,98.9760580316368,76.8543826578699,70.7126226487677
1535.45445,76.32755,76.32755,60.1599281623317,8.00921117083387,59.6264366534923,56.9005653443691,81.2570327630831,82.3828577517168,77.5409859511797,21.6324940230778,94.0194618117018,98.8534553953499,76.4150565504241,71.4333773988482
1538.79179,80.10347,80.10347,60.5021200084951,7.92142486955992,56.8574446921111,54.6553696125821,83.1774055105531,84.4757640698146,79.2095006820435,21.214192930806,93.721328368538,98.7308715891406,75.950459472196,72.1377573200816
1542.12913,82.39388,82.39388,60.8371672645121,7.71743808195098,54.0870588726692,49.0234492538634,85.0977782580232,86.4554782396491,80.5786021216651,21.5662032357902,93.4231543132719,98.6082877829314,75.4716069745523,72.8303700482907
1545.46647,83.38326,83.38326,61.1721464768133,7.51350541659924,51.3334341964068,43.3831846398274,86.1036951179003,88.2483479525129,81.9477232815852,22.1717991439758,93.1250208701081,98.4857039767222,74.9849787935909,73.5124844554944
1548.8038,84.37263,84.37263,58.6547331277359,7.28711201448505,48.6350759922498,38.2227842420003,86.8015864753117,90.0412176653766,82.5701747816027,23.0969913407325,92.8268874269444,98.3631013404353,74.4977026390198,74.1897502120783
1552.14114,85.36201,85.36201,55.862287079873,6.95036332981993,45.9367177880927,38.0331610399134,87.4994778327231,91.3484483161593,82.9154574870205,24.215671718037,92.5287539837806,98.240517534226,74.0130183788878,74.8516973517193
1555.47848,86.35139,86.35139,53.0698410320101,6.61366876741208,43.3386244404329,37.8435378378265,87.7979182158267,92.3063536718659,83.2607204721398,25.4841288154455,91.7841310876618,98.1179337280168,73.5367577756833,75.4182345308115
1558.81582,85.70098,85.70098,52.674983349909,6.27399748085498,40.7569089249858,37.6539146357395,88.0777090333564,93.2642420138722,82.727345560184,26.9420748604599,90.3971465690773,97.9953499218076,73.072808671065,75.8834533424961
1562.15315,84.8877,84.8877,52.5896565304441,5.85222273003599,38.2980039201671,37.4642914336526,88.3030540062129,93.3286048422022,82.1284598168044,28.4859810719007,89.0101620504927,97.8727661155984,72.6263548539114,75.9738445243332
1565.49049,84.07442,84.07442,52.5042616672635,5.43050210147435,35.9672177020912,37.2746682315657,88.2420405797545,93.1496887695829,81.4553863106867,30.2892772207351,87.6231775319082,97.7501634793114,72.2006361922715,75.9291114691645
1568.82783,83.26115,83.26115,53.0734473489413,5.00872735065536,33.8472060537555,37.0850450294788,88.1810153198154,92.9707556832633,80.3068366888384,32.1537289550249,86.2361930133237,97.6275796731023,71.7969486333648,75.5239762286089
1572.16517,81.36682,81.36682,53.7524555877293,4.5561570354561,33.3301776371196,36.8954218273919,87.7513298023342,91.7105679138798,79.1582673466916,34.5221929685302,84.8492084947391,97.5049958668931,71.0634425070688,75.0968271218261
1575.5025,79.47179,79.47179,54.4314638265174,4.100285262564,32.8131608359675,36.705798625305,86.6860562032958,90.4398656776952,77.9156124606789,36.9516258328788,83.4622239761545,97.0852734336514,71.0634425070688,74.6345288423861
1578.83984,79.63059,79.63059,55.1571500542631,3.64441348967197,36.1172897532895,36.5161754232181,85.6207826042574,89.0347722226423,76.487310685135,39.8083541733142,82.07523945757,96.298270333726,71.0634425070688,74.7835787725824
1582.17718,80.47746,80.47746,55.8923624022043,3.20315472623981,40.722074088953,37.7254318573554,84.029711957541,87.0739262464684,75.059008909591,42.5987606040267,80.6882549389855,95.5112672338007,70.4394439208294,75.2122873868744
1585.51451,81.32434,81.32434,56.6275747501456,2.76627986564562,44.3907898130095,39.533249539591,82.0491659607418,85.1130802702944,73.6011464066828,45.0719982961253,79.3012704204009,94.7242829639531,70.1718308199811,76.5887370692178
1588.85185,80.92952,80.92952,57.2922938086405,2.32935088279416,46.4853635517381,43.5259757089456,80.0686199639425,83.0701431900516,72.1178841593815,47.5523007810474,77.8902841493426,93.9372798640278,69.936616399623,77.6776631875496
1592.18919,79.36972,79.36972,57.9398658507836,1.96245610083578,48.577892965311,47.5830221797049,78.1129124431201,80.9036015769466,70.6346219120801,50.0495649932332,76.4124503578583,93.1502767641025,69.7350966069746,78.0260536207801
1595.52653,77.80991,77.80991,58.587369849211,1.63577415602079,49.9300049770588,51.6400686504642,76.1641511754651,78.7370599638416,69.3180553475075,53.0327126660453,74.934616566374,92.3632924942549,69.5679194156456,78.2680608315333
1598.86386,74.50855,74.50855,59.0476175420823,1.30909221120579,51.2821053733228,55.6971151212235,74.2153780743293,76.7041949941913,68.0603341534853,56.6994957536738,73.4567827748896,91.5762893943296,69.4363807728558,78.4359134602217
1602.2012,69.34735,69.34735,59.4541787432807,1.11744529825188,52.2030738559394,58.8881321932327,72.2360154255995,74.7591717593197,66.802612959463,60.7863850348241,71.9789489834052,90.7892862944043,69.3417766258247,78.5596001273813
1605.53854,59.96906,59.96906,59.8607399444791,1.05872264912598,52.8736241224737,59.5093272338794,70.2563214394102,72.8141485244482,66.2142578554514,65.2358973714117,70.5011558040232,90.0023020245567,69.2808671065033,78.6782680158292
1608.87588,49.5663,49.5663,59.8404629172059,1,53.4061824410021,60.1304875067955,68.8850340296241,71.693064768923,65.6660532790673,68.2777108348515,69.0233220125389,89.2152989246314,69.249116399623,78.7994736483149
1612.21321,35.4911,35.4911,59.6763414749816,1.12583424812707,53.5448713180383,60.7516477797117,70.0490343580928,70.7680298822446,65.2593615643017,70.5877891596471,67.5454882210546,88.4282958247061,69.2406927426956,78.9429377061599
1615.55055,32.81525,32.81525,59.5122200327572,1.5666059112439,53.6835601950744,61.3728080526278,71.2130465200423,69.8769543414151,65.6884752583957,72.2904820362246,66.0676544295702,88.0553096444615,69.2510603204524,79.1096242485517
1618.88789,54.60262,54.60262,58.8776443403093,2.00737757436073,53.8590933868475,61.993968325544,72.4548519840743,71.7477297880677,66.1176086727881,73.8210834065549,63.9070093617049,87.9766564096634,69.2737393967955,79.3252828710691
1622.22523,64.54755,64.54755,58.0614599707069,2.61094898731245,54.0392146947369,62.6151633661906,73.8129332294059,73.6185052347203,66.7552842432027,75.08608591364,60.7632265207694,87.4382856564641,69.3035461828464,79.557451007173
1625.56256,74.51079,74.51079,57.2453436448201,3.73512239283791,54.5353817023982,63.2363236391068,75.1710026412568,75.4949462435812,67.7868727749926,76.3187055267472,59.6609328394792,87.3698759839667,69.3365928369463,79.82463717553
1628.8999,79.75035,79.75035,56.5713706409925,4.85924167610616,55.3278364718214,63.8574839120229,76.322376645825,77.3918887613339,68.8184613067825,77.3938144945669,59.1199796365176,87.4722739468185,69.3663996229972,80.092737782381
1632.23724,84.18031,84.18031,55.9598617681606,6.04809117905612,56.2335422086737,64.4786441849391,77.3406239925853,79.2888312790866,69.8446464767994,78.4533155610605,58.8489344656042,87.5746719096704,69.3897266729501,80.3622738450077
1635.57457,86.61268,86.61268,55.3482848516132,7.79385870920056,57.8017486817599,65.0998044578552,78.3588595058649,80.4824274253975,70.8663748593684,79.4215812083364,58.5778486825885,87.6770698725223,69.4026861451461,80.5939209638301
1638.91191,89.04504,89.04504,55.2944622725089,9.53957211708779,59.36996677033,65.7209994985018,79.1161786033218,80.7082162424126,71.8881032419374,80.3690259463657,58.3485527528647,87.7794678353741,69.4007422243167,80.8085871724779
1642.24925,91.4774,91.4774,55.5168291353568,11.2853396472322,61.0889422236448,66.342159771418,79.8144959660381,80.9339880457273,72.7115045830771,81.2594232604052,58.6097697950156,87.8971746514438,69.3806550424128,80.8978973320643
1645.58659,93.9277,93.9277,55.7391959982048,13.079871331167,62.852219132321,66.9633200443341,80.4982581475009,80.8070488276014,73.4683893575725,82.1115244177511,58.8709868371664,88.027798900856,69.3411286522149,80.9352900689337
1648.92392,96.38242,96.38242,56.3239636907736,14.8757560715332,64.5363713650869,67.5844803172503,80.5621707767294,80.4686803555348,74.2252741320678,82.903356979049,59.1322038793172,88.843235418197,69.2815150801131,80.849758170722
1652.26126,97.20711,97.20711,57.1131347052505,16.6716408118995,66.1031259026932,68.3162019731214,80.6260834059578,80.1303118834682,74.7765353547104,83.586681169512,59.7828503706572,89.700813649562,69.199870405278,80.6369066617213
1655.5986,97.24543,97.24543,57.9023057197273,18.2239753946005,67.6600072790365,69.3865265562247,80.5218541080048,79.6909670999718,75.3176800642523,84.1656518342589,60.5417687267942,90.558391880927,69.0942507068803,80.3369141263061
1658.93594,97.28375,97.28375,58.8238217612051,19.7294942247724,68.9227962200634,70.456851139328,79.845984858165,79.2308826157791,75.8336813932809,84.5010583199858,61.3270037252374,91.4159512822142,68.9594721960415,79.8214472738065
1662.27327,97.32206,97.32206,59.8288274418244,21.2349589326872,70.1855851610903,71.5272104901618,79.1701274418059,78.7797983790584,76.2120744797825,84.6940485415681,62.2826877171363,92.2735295135792,68.7909990574929,79.2427175814602
1665.61061,97.36038,97.36038,60.8338331224437,22.4413981692463,71.2510154162109,72.5975350732651,78.6112203151459,78.5850595651367,76.5904675662841,84.4870065404269,64.6513885852098,93.1311077449441,68.5804076343073,78.505251290684
1668.94795,97.3987,97.3987,61.8757865406781,23.5241139257114,72.2145081851616,73.6678596563684,78.2044325828078,78.390320751215,76.9149256365473,84.1482388316826,68.1830982275484,93.9886671462313,68.312794533459,77.7214321835307
1672.28529,97.43701,97.43701,62.9438007020187,24.6068296821766,73.1002004433595,74.7382190072022,77.7976448504696,78.3814906407463,77.1418273904189,83.4679646398836,70.171426145251,94.8462453775963,67.9622408105561,76.8900870850331
1675.62262,97.47533,97.47533,64.0117468196436,25.4470777261217,73.7947366840211,75.8085435903055,77.626722055325,78.966949082635,77.3687291442904,82.7382524595369,71.9423574792109,95.7038236089613,67.4697808671065,76.0497925400335
1678.95996,97.51365,97.51365,65.0715957351024,26.1067197975937,74.4892729246826,76.8788681734088,77.5873165646139,79.5523905108235,77.5061204635346,81.9512594369354,73.7132888131708,96.5613830102485,66.6215834118756,75.2067440465461
1682.2973,97.65325,97.65325,66.1250485412871,26.7663618690657,75.0027818497154,77.9491927565121,77.5479110739027,79.9754021420077,77.572420106896,81.2290010798542,75.4842201471307,97.4189612416135,64.1301248821866,74.3595451364829
1685.63463,97.83618,97.83618,67.1784333037561,27.3587840970221,75.49971547931,79.0195521073459,77.5606912330523,80.1938920815833,77.6387394705558,80.9879733793149,77.2551514810906,97.8202301986516,66.390904806786,73.4953334172279
1688.97197,98.01911,98.01911,68.1977962083843,27.865206058194,75.9255042703916,80.0898766904492,77.5827251741046,80.4123650074585,77.5541788308373,81.2349921486584,79.0260828150504,97.8522601609192,68.2829877474081,72.6052693166718
1692.30931,98.20204,98.20204,69.187083790681,28.371628019366,76.2921005558303,81.1602012735525,77.5983217016593,80.0756468643235,77.4224077966491,83.0248900890762,80.7970141490103,97.8842901231868,69.6560438265787,71.610743023343
1695.64665,98.38497,98.38497,70.1763713729779,28.9262729117556,76.643120477441,81.9992161457126,77.5068843963365,79.4360338142998,77.2906367624609,85.7551368522643,81.7012832193665,97.9163200854543,70.4148209236569,70.5703636649071
1698.98398,98.11444,98.11444,71.1146261685134,29.5893788076921,76.9195225308708,82.7513464593808,77.4154589244944,78.7964037505757,76.883353438742,90.1458433472651,82.086001664686,97.9483500477219,70.7232563619227,69.4443815215545
1702.32132,97.82941,97.82941,72.0027327455914,30.2524847036287,77.1959129688168,83.5035115407794,77.2242180429981,77.8542020402692,76.4655000350583,93.2300611288642,82.4707607221078,97.9803800099895,70.7848138548539,68.9436165716648
1705.65866,97.69759,97.69759,72.8908393226695,30.9980729196279,77.4201847307777,84.2556766221781,76.7504764768931,76.8591727904531,75.9908916124591,94.9147652378116,82.8555197795296,98.012409972257,70.7491753063148,69.923288555968
1708.996,97.95729,97.95729,73.7198159108201,32.1371299458996,77.6316329985806,85.0078417035767,76.2767349107881,75.8622890473015,75.2277752236561,96.116667007232,83.2402788369515,98.0444399345246,70.7491753063148,70.6824887104867
1712.33333,98.21698,98.21698,74.4842190127888,33.2761869721713,77.8234046367604,85.7600067849753,75.4854063898166,74.8337938489458,74.4646391145546,97.0020847316162,83.6014828750251,98.0764698967922,70.692801602262,71.2935321072917
1715.67067,98.31578,98.31578,75.2486901584731,34.448258575371,77.9890414363027,86.5121718663739,74.3336892143083,73.8052816368898,73.6312987430003,97.6303844563869,83.225455419603,98.1084998590597,70.7187205466541,70.9084117278831
1719.00801,98.08313,98.08313,75.9569571950044,36.3701940528933,78.1530869145591,87.2643369477725,73.1819720387999,72.807496167621,72.6762052488662,98.1613176421769,82.8493873520786,98.1405298213273,70.7835179076343,70.2994311341926
1722.34535,97.85048,97.85048,76.5971124721382,38.2921295304156,78.2917874070791,88.0165020291712,71.6416670242609,71.8970590358216,71.7210920344337,98.5365764063647,82.4733192845542,98.1725597835949,70.8956173421301,69.2340181358981
1725.68268,97.61784,97.61784,77.237267749272,40.2140650079379,78.4304762841152,88.7686671105698,69.914937354868,70.9866219040221,70.9284740791617,98.8836226829111,82.0972512170298,98.2045897458624,71.0679783223374,68.4381093012128
1729.02002,96.38987,96.38987,77.8349637478204,42.5975009731072,78.5663425985785,89.5208321919685,68.1882076854752,70.1966077431241,70.2583586178103,99.1256463013815,81.7211831495055,98.23661970813,70.8956173421301,67.9136433815178
1732.35736,94.66113,94.66113,78.3745504131766,45.0276985685483,78.7009428253034,90.2729972733671,66.5655179783442,69.5454253768792,69.5882431564589,99.3574150774053,80.4509178130014,98.2686496703976,70.8956173421301,67.9956025897992
1735.69469,93.41829,93.41829,78.9141370785328,47.4578961639894,78.850770951341,91.0251623547657,64.9565787757798,68.8942430106344,69.6574614039896,99.5197497001715,78.9476202333596,98.3006796326651,72.3866046182846,68.2894244375471
1739.03203,92.17545,92.17545,79.420790585499,49.8782976308665,79.0335754359972,91.7773274361644,63.4340831496853,68.5682775261049,69.9456538454184,99.6702733587238,77.4442820416155,98.3327095949327,73.1900918944392,69.1174272279056
1742.36937,90.96232,90.96232,79.8772278302921,52.295830618109,79.2163683051695,92.529492517563,62.7801058391294,68.4033467151528,70.2338462868471,99.7764631081253,76.151558212526,98.3647395572003,72.8149151743638,70.079728425157
1745.70671,92.23866,92.23866,80.3336650750852,54.7133636053515,81.8970942048591,93.2816575989616,62.1261285285736,68.2384329179012,71.446782683108,99.8673561805541,75.7141252583893,98.3967695194678,71.1483270499529,71.2423554506416
1749.04404,93.515,93.515,80.7634291833311,56.9335668426278,84.7207602486699,93.7527603470873,62.1360213184338,68.9316901650501,72.6855526703276,99.927827072432,75.2767329163551,98.4287994817354,71.6168119698398,72.5470358885425
1752.38138,94.79134,94.79134,81.1479442206486,59.0440642644403,86.9862326011198,93.9013923949277,63.7335175451671,69.7496238081817,73.9888671943473,99.971289553393,74.8392999622184,98.460829444003,71.8228675777568,73.911966481329
1755.71872,96.06768,96.06768,81.5323912142504,61.1545075639954,88.8352782424623,94.0499896750376,65.3310019384198,70.6713069958961,75.5982604704825,99.9944913289437,74.4018670080818,98.4928594062705,71.9395028275212,75.414644119205
1759.05606,97.10981,97.10981,81.8943837816773,63.0759018189452,90.4821796185569,94.198621722878,67.2666398759851,72.8275042792034,77.2076537466177,100,74.5373083693339,98.5248893685381,72.0094839773798,76.9425999560717
1762.39339,97.92477,97.92477,82.2133046770776,64.81652773465,91.3333390433018,94.3472190029879,69.5374493207283,74.9837015625108,78.7927910556694,99.9925306155169,74.8449450444415,98.5569193308057,72.0503063147974,78.5291401102575
1765.73073,97.53481,97.53481,82.5322936161936,66.5571536503549,92.1845100835306,94.4958510508283,71.8082587654715,77.2963398203078,80.3376200747061,99.9654229743303,75.1525411074469,98.5889492930732,72.0723374175306,80.1193273854137
1769.06807,97.14485,97.14485,82.8329787957912,68.1929447537492,92.7922670444319,94.6444483309382,73.9771346075163,80.0075580356222,81.8824293734443,99.9298033470764,76.9561245716757,98.6209792553408,72.0807610744581,81.7119177198683
1772.40541,96.7549,96.7549,83.0937903579993,69.6555446339149,93.3499728854716,94.7930456110482,76.1042974301146,82.7187762509366,83.2047937057588,99.8744987794661,81.3450744698787,98.6530092176084,72.0801131008482,83.0875486607694
